	sentiment	text	org_text	perplexity	sent_predicted_label	sent_predicted_score	sentiment_conv	sent_predicted_label_conv	text_del_stop_words
21	[negative]	 Nie mehr wieder! Das Hotel Shams hat schon bessere Tage gesehen.Das Personal ist unfreundlich und nicht hilfsbereit.Das Essen ist eine Katastrophe.Die Zimmer sind schmutzig und dreckig.Die Pools sind sehr klein und nicht sauber.Die Zimmermädchen haben nicht einmal einen Stern verdient.Die Zimmer waren immer dreckig.Die Bar war sehr laut und es gab nur ein Bar Restaurant.Das Personal war sehr unfreundlich und man konnte nicht einmal einen Wunsch äußern.Das Personal an der Bar war auch sehr unfreundlich.Die Poolbar war sehr laut und man konnte nicht	Nie mehr wieder! Das Hotel Shams hat schon bessere Tage gesehen. Die Eingangshalle wirkt ja noch ganz prächtig - der Rest jedoch entspricht bei weitem nicht den angegebenen Sternen. Während unserem Urlaub waren Gäste aus West- und Osteuropa anwesend. Das Hotel liegt in einer parkähnlichen Anlage mit sehr schöner Anpflanzung. Leider werden die Pflanzen mit Grauwasser aus Duschen und Waschbecken bewässert. Das stinkt natürlich ekelhaft und verdirbt einem auf dem Weg zum Restaurant schon mal ordentlich den Appetit. Morgens und abends um Uhr herrscht Giftalarm. Dann geht ein Angestellter mit einer Maschine über's Gelände die mächtige Rauchschwaden mit irgendeinem Insektizid ausstößt. Da muß man sich dann schnell verkrümeln.	1.0968048280484306	NEGATIVE	3.4206621646881104	0	0	Nie mehr ! Hotel Shams schon bessere Tage gesehen.Das Personal unfreundlich hilfsbereit.Das Essen Katastrophe.Die Zimmer schmutzig dreckig.Die Pools klein sauber.Die Zimmermädchen Stern verdient.Die Zimmer immer dreckig.Die Bar laut gab Bar Restaurant.Das Personal unfreundlich konnte Wunsch äußern.Das Personal Bar unfreundlich.Die Poolbar laut konnte
22	[positive]	 Die Zimmer sind groß und gut ausgestattet. Das man die Klimaanlage nicht benötigt ist kein Problem. Es gibt einen Fernseher mit vielen deutschen Programmen. Das Bad ist groß und sauber. Das Zimmer ist mit allem was man braucht ausgestattet. Das Zimmer wurde jeden Tag gereinigt und die Betten gemacht. Es gab jeden Tag frische Handtücher. Die Zimmer wurden jeden Tag gereinigt und die Betten gemacht. Das Zimmer war immer sauber. Es gab auch jeden Tag frische Handtücher. Die Zimmer waren immer sauber. Das Personal war sehr freundlich. Das Essen war gut. Die Zimmer waren immer sauber. Es	Die Zimmer sind groß und gut ausgestattet. Das man die Ferbedienung erst nach Kaution bekommt ist blöd, aber das sind auch wieder die in Schuld, die glauben alles mit nach Hause nehmen zu müssen. Würden alle Leute die Gegenstände so benutzen, als wenn es die eigenen währen, brauchte man keine Kautionen!!! Der Balkon ist groß mit Wäschehalter zum Zeug trocknen.	1.054019489812326	POSITIVE	3.808269500732422	1	1	Zimmer groß gut ausgestattet . Klimaanlage benötigt Problem . gibt Fernseher vielen deutschen Programmen . Bad groß sauber . Zimmer braucht ausgestattet . Zimmer wurde Tag gereinigt Betten gemacht . gab Tag frische Handtücher . Zimmer wurden Tag gereinigt Betten gemacht . Zimmer immer sauber . gab Tag frische Handtücher . Zimmer immer sauber . Personal freundlich . Essen gut . Zimmer immer sauber .
23	[positive]	 Der Service war wirklich überzeugend... Wenn es Beschwerden gab wurden diese sofort behoben. Wir hatten ein Zimmer mit Meerblick gebucht, was wirklich sehr schön war. Die Zimmerreinigung war sehr gut, das Personal war sehr freundlich und hilfsbereit. Das Essen war gut, wir hatten Halbpension. Das Zimmer war sauber und groß, wir hatten ein Zimmer mit Meerblick. Die Zimmer waren immer sauber, das Personal hat immer freundlich geholfen. Die Animation war gut, das Programm war abwechslungsreich und die Animateure waren immer nett. Das Hotel war auch sehr gut, es gab viele deutsche Gäste, die	"Der Service war wirklich überzeugend... Wenn es Beschwerden gab wurden sie von der Deutschen Hotel Concierge Julia sofort umgesetzt.Danke dafür.Auf Englisch konnte man sich mit allen unterhalten, Deutschkenntnisse waren eher mau aber das beinträchtigt für mich nicht die Qualität des Services.es gibt ""nur"""" Sonnen weil der Kellner im Strandrestaurant leider nicht wirklich freundlich war. Wenn man beim Mittagssnack eine 2. Bestellung abgeben wollte wurde er ein wenig pampig.Schade.Aber der Rest war spitze. auch das Animationssteam war super.. vor allem Maro und July. aber auch Shaggy und der Rest waren echt klasse."""""""	1.0897699152872533	POSITIVE	3.97344708442688	1	1	Service wirklich überzeugend ... Beschwerden gab wurden sofort behoben . Zimmer Meerblick gebucht , wirklich schön . Zimmerreinigung gut , Personal freundlich hilfsbereit . Essen gut , Halbpension . Zimmer sauber groß , Zimmer Meerblick . Zimmer immer sauber , Personal immer freundlich geholfen . Animation gut , Programm abwechslungsreich Animateure immer nett . Hotel gut , gab viele deutsche Gäste ,
24	[negative]	 Schlechtestes Hotel aller Zeiten Hoteltyp: reines Russen und Araberhotel, Größe der Zimmer: miserabel, Ausstattung: veraltet, die Zimmer sind alt und dreckig, man muss sich die Zähne putzen, die Sauberkeit ist auch schlecht. Das Personal ist in diesem Hotel sehr unfreundlich, die Angestellten haben kaum einen Namen, der Service ist einfach nur schlecht. Die Zimmer werden jeden Tag gesäubert, die Bettwäsche und Handtücher werden nicht gewechselt, die Bettwäsche ist schmutzig und wird auch nicht gewechselt, die Handtücher werden nicht gewechselt, der Pool ist in einem schlechten Zustand, das Wasser in	Schlechtestes Hotel aller Zeiten Hoteltyp: reines Russen und Araberhotel, Größe der Anlage: ein rießen Komplex, welcher nicht mal fähig ist einen Plan seiner Anlage zu vollfertigen. Wir haben einen kopierten Schwarz/weiss Zettel erhalten in verschiedenen Variationen, wovon nicht mal einer stimmte. Normalerweise erhält man ein fabiges Prospekt mit allen Informationen rund um die Anlage. Am ganzen Gelände sind Baustellen Anzahl der Zimmer: anmass - viele sogenannte Villen, Resourts und das Hauptgebäude, Stockwerke: meist stöckig, Alter: sieht unserer Meinung nach etwas veraltet aus, Zustand: hält sich in Grenzen, Architektur: typisch ägyptisch, Sauberkeit: lässt zu wünschen übrig, Müll liegt nicht nur im Mülleimer sondern zwischen brauner Erde wo eigentlich Gras sein sollte - überall am Gelände sind Kabeln zu sehen welche das Landschaftsbild im Gelände dermassen stören, eingeschlossene Leistungen: wir haben All Inklusive gebucht - hätten wir uns eigentlich sparen können, denn an den Bars wo wir dies nutzen konnten, gabs grad mal Cola, Fanta, Sprite, Tee, Kaffee die Poolbar war natürlich nicht All Inklusive...:( Gästestruktur: fast nur Russen und Araber, vielleicht Prozentteil Deutsche und Österreicher, Wc`s sind in der Anlage eher selten vorhanden, ebenso Aschenbecher und Mülleimer, die wenn man sie findet meistens unappetitlich voll sind.	1.2360306624148143	NEGATIVE	3.3027000427246094	0	0	Schlechtestes Hotel Zeiten Hoteltyp : reines Russen Araberhotel , Größe Zimmer : miserabel , Ausstattung : veraltet , Zimmer alt dreckig , Zähne putzen , Sauberkeit schlecht . Personal Hotel unfreundlich , Angestellten kaum Namen , Service einfach schlecht . Zimmer Tag gesäubert , Bettwäsche Handtücher gewechselt , Bettwäsche schmutzig gewechselt , Handtücher gewechselt , Pool schlechten Zustand , Wasser
25	[positive]	 Ganz ok WIER WAREN OSTERN DORT, mit ewinem ausgebuchten hotel sehr zufrieden.die poolanlage ist sehr schön und gepflegt. die zimmer sind groß und sauber. das essen ist sehr gut und abwechslungsreich. es gibt ein paar deutsche und auch viele russische leute. das hotel hat eine schöne strandbar und ein italienisches restaurant. das essen ist sehr gut und auch sehr abwechslungsreich. das essen war sehr gut und auch die kellner waren sehr freundlich. das essen war sehr gut und auch sehr lecker. es gab immer frische obstsorten, die immer frisch waren.	Ganz ok WIER WAREN OSTERN DORT, mit ewinem ausgebuchten hotel ist mann überfordert leider.. im restaurant schon ab uhrkeine gläser, und teils tassen... personal meist top aber teils auch supermieswc in der anlage sehr ungepflegt---zimmergrösse aussattung top, strand anfangs ungepflegt ab tag gepflegt, handtuch gegen kaution, safe kostet die woche 17, 5 dinar aufm zimmer--- lage einzigartig! doch für das geld hätte ich erwartet dass mann mit vollem haus besser versorgt wird.. getränke an bar abnds sehr mies....die auswahl dder speisen im restaurant immer gut 	1.3300250736673285	POSITIVE	3.976468324661255	1	1	Ganz ok WIER OSTERN , ewinem ausgebuchten hotel zufrieden.die poolanlage schön gepflegt . zimmer groß sauber . essen gut abwechslungsreich . gibt paar deutsche viele russische leute . hotel schöne strandbar italienisches restaurant . essen gut abwechslungsreich . essen gut kellner freundlich . essen gut lecker . gab immer frische obstsorten , immer frisch .
26	[positive]	 Vom Flughafen zum Hotel lediglich knappe 30 min. Touren wurden von der Reiseleitung angeboten und waren sehr gut. Der Strand war sehr sauber und die Liegen am Strand waren sehr beqüm. Die Preise für die Liegen waren sehr gut und das Personal sehr freundlich. Wir haben die Liegen am Strand nicht benutzt, da wir nicht auf der Insel waren. Wir hatten einen sehr schönen Strandurlaub und würden wieder hinfahren. Der Strand war sehr sauber und die Liegen waren sehr gut. Das Wasser war sehr klar und das Wasser war sehr sauber. Es gab eine sehr schöne Pool	Vom Flughafen zum Hotel lediglich knappe 30 min. Touren wurden vom Reiseleiter angeboten, ansonsten konnte man mit dem sehr günstigen Taxi in die Stadt fahren.	1.198560936481058	POSITIVE	4.030389308929443	1	1	Flughafen Hotel lediglich knappe 30 min . Touren wurden Reiseleitung angeboten gut . Strand sauber Liegen Strand beqüm . Preise Liegen gut Personal freundlich . Liegen Strand benutzt , Insel . schönen Strandurlaub hinfahren . Strand sauber Liegen gut . Wasser klar Wasser sauber . gab schöne Pool
27	[negative]	 Außerhalb der Saison. Das Animationsteam besteht aus ausschließlich russischsprachigen Teenagern. Die Animation ist nicht wirklich gut. Das Abendprogramm ist eine einzige Katastrophe. Es gibt immer die gleichen Themenabende, die aber nicht wirklich ansprechend sind. Die Show ist in die Jahre gekommen, die Musik ist schlecht und die Atmosphäre ist sehr schlecht. Die Animateure sind alle sehr unfreundlich und die Kinder haben kein Interesse an dem Geschehen. Die Animation ist sehr schlecht. Die Animateure waren sehr unfreundlich und haben die Kinder nicht in Ruhe gelassen. Es war sehr schlecht für die Kinder. Es gab nur	Außerhalb der Saison. Das Animationsteam besteht aus ausschließlich russischsprachigen Teenagern.	1.0747432910913686	NEGATIVE	2.1246237754821777	0	0	Außerhalb Saison . Animationsteam besteht ausschließlich russischsprachigen Teenagern . Animation wirklich gut . Abendprogramm einzige Katastrophe . gibt immer gleichen Themenabende , wirklich ansprechend . Show Jahre gekommen , Musik schlecht Atmosphäre schlecht . Animateure unfreundlich Kinder Interesse Geschehen . Animation schlecht . Animateure unfreundlich Kinder Ruhe gelassen . schlecht Kinder . gab
28	[positive]	 Das Essen war sehr gut. Aber ein absolutes Über-Angebot. Man konnte auch gut am Buffet essen. Die Qualität der Speisen war sehr gut. Es gab immer etwas zu essen. Es war für jeden was dabei. Das Personal war sehr freundlich. Das Essen war sehr lecker. Es gab immer genügend Platz. Es gab auch immer ein Thema. Wir haben uns sehr wohl gefühlt. Das Essen war auch sehr gut. Die Auswahl war sehr groß. Es gab immer etwas. Wir haben auch sehr gut gegessen. Die Qualität der Speisen war gut. Es gab auch immer etwas zu essen	Das Essen war sehr gut. Aber ein absolutes Über-Angebot. Man wusste schon nach ein paar Tagen nicht mehr, was man esse sollte. Es wiederholt sich halt auch alles. Aber es war immer alles super hergerichtet.	1.051561573266655	POSITIVE	3.7746832370758057	1	1	Essen gut . absolutes Über-Angebot . konnte gut Buffet essen . Qualität Speisen gut . gab immer essen . dabei . Personal freundlich . Essen lecker . gab immer genügend Platz . gab immer Thema . wohl gefühlt . Essen gut . Auswahl groß . gab immer . gut gegessen . Qualität Speisen gut . gab immer essen
29	[negative]	 Reif für die Abrissbirne 70 er Jahre Charme, der schmutzigste Service, der schlimmste Urlaub seit 20 Jahren. Keine Angebote, keine Animation, keine Abendunterhaltung, keine Ruhe, keine Ruhe. Kein Abendprogramm, keine Unterhaltung, keine Animation, keine Abendunterhaltung. Die Shows waren nicht wirklich ansprechend, die Shows waren oft nicht richtig auf die Gäste abgestimmt, die Shows waren nicht richtig auf die Gäste abgestimmt, die Shows waren nicht richtig auf die Gäste abgestimmt, die Shows waren nicht richtig auf die Gäste abgestimmt, die Shows waren nicht richtig auf die Gäste abgestimmt, die	Reif für die Abrissbirne 70 er Jahre Charme, der schmutzigste Teppich der Welt, Eingangsbereich ist zwar renoviert, die Stockwerke total schmuddelig, ein Sterne, Matrazen mehr als eine Zumutung, Balkon schmutzig und unansehnlich, wurde nicht gereinigt, Bad ist ok. Viele Gäste bleiben im Hotel, wegen dem mickrigen All Inclusiv. Nicht behindertengerecht, nicht familienfreundlich. Terassenbereich und Poolbereich schmutzig, die Sitzmöbel sind total verdreckt und veraltet, gehören auf den Sperrmüll.	1.197392376338434	NEGATIVE	3.2979965209960938	0	0	Reif Abrissbirne 70 Jahre Charme , schmutzigste Service , schlimmste Urlaub seit 20 Jahren . Angebote , Animation , Abendunterhaltung , Ruhe , Ruhe . Abendprogramm , Unterhaltung , Animation , Abendunterhaltung . Shows wirklich ansprechend , Shows oft richtig Gäste abgestimmt , Shows richtig Gäste abgestimmt , Shows richtig Gäste abgestimmt , Shows richtig Gäste abgestimmt , Shows richtig Gäste abgestimmt ,
30	[positive]	 Wir hatten ein Deluxe Zimmer in der fünften Etage und hatten ein sehr schönes Bad. Die Einrichtung war modern und sehr sauber. Es gab ein großes Bett, einen Fernseher mit vielen deutschen Programmen und ein Telefon. Es war sehr sauber und wurde täglich gereinigt. Es gab einen Kühlschrank und einen Safe. Das Zimmer war sehr groß und schön eingerichtet. Es war auch sehr sauber. Die Betten waren sehr beqüm und beqüm. Wir hatten ein großes Doppelbett. Es gab auch zwei Einzelbetten. Das Zimmer war sehr groß und schön eingerichtet. Es war auch sehr sauber	Wir hatten ein Deluxe Zimmer in der fünften Etage und haben uns gefühlt wie im Penthaus.Die Aussicht ist fantastisch und die große Terrasse mit Liegen lädt zum Sonnen ein.Im Zimmer war noch eine Krupskaffee Nespresso Maschine.	1.0749758208950777	POSITIVE	3.892054557800293	1	1	Deluxe Zimmer fünften Etage schönes Bad . Einrichtung modern sauber . gab großes Bett , Fernseher vielen deutschen Programmen Telefon . sauber wurde täglich gereinigt . gab Kühlschrank Safe . Zimmer groß schön eingerichtet . sauber . Betten beqüm beqüm . großes Doppelbett . gab zwei Einzelbetten . Zimmer groß schön eingerichtet . sauber
31	[positive]	 Der Service und die Freundlichkeit des Personals war so gut, dass wir auch mit dem Hotel zufrieden waren. Die Zimmer wurden täglich gereinigt und es wurde jeden Tag frische Bettwäsche gewechselt. Auch die Strandtücher wurden täglich gewechselt und man bekam täglich frische Handtücher. Wir hatten Halbpension gebucht und konnten die Mahlzeiten im Restaurant oder an der Bar einnehmen. Es gab jeden Tag ein anderes Thema, so dass man auch nach dem Essen nicht auf die Idee kam, sich die Mahlzeiten an der Bar zu nehmen. Es war sehr angenehm. Das Personal an der Bar war immer freundlich und hilfsbereit. Wir	Der Service und die Freundlichkeit des Personals war so gut, wie selbst im 5-Sterne Hotel in Cala Ratjada nicht erlebt.Jeden Tag Spalier beim Eintritt ins Restaurant und das Personal an der Rezeption war stets gut gelaunt und erkundigt sich gerne über den Gemütszustand. Der Hotelleiter selbst geht abends im Restaurant herum und erkundigt sich über die Zufriedenheit.Sehr gute Deutschkenntnisse oder auch Englisch ist kein Problem.Bei Beschwerden kann man sofort zur Rezeption gehen - wird einem sofort bei Zimmerbezug nahe gelegt und auf Anrufe auf dem Hotelzimmer bezüglich der Zufriedenheit sind keine Seltenheit!Beim letzten Tag wurde außerdem ein Zimmer zum Umziehen angeboten und frische Handtücher gebracht!	1.0892539185240275	POSITIVE	3.95097017288208	1	1	Service Freundlichkeit Personals gut , Hotel zufrieden . Zimmer wurden täglich gereinigt wurde Tag frische Bettwäsche gewechselt . Strandtücher wurden täglich gewechselt bekam täglich frische Handtücher . Halbpension gebucht konnten Mahlzeiten Restaurant Bar einnehmen . gab Tag Thema , Essen Idee kam , Mahlzeiten Bar nehmen . angenehm . Personal Bar immer freundlich hilfsbereit .
32	[negative]	 Ausgestattet mit Bett, TV, Klima, Telefon, Garderobe, Balkon, WC und Balkonmöbel. Nie wieder! Das Hotel war eine Katastrophe. Das Zimmer war dreckig und die Betten waren auch sehr hart. Es gab keine Minibar, keine Klimaanlage, kein Safe, keine Klimaanlage, keine Minibar. Der Pool war nicht sauber und das Wasser war nicht sauber. Es gab nur eine Dusche. Die Liegen waren auch sehr dreckig. Es gab nur zwei Sonnenschirme, der eine war sehr verdreckt und die Liegen waren auch sehr verdreckt. Es gab auch keine Getränke. Das Essen war auch	Ausgestattet mit Bett, TV, Klima, Telefon, Garderobe, Balkon, WC und Dusche. Zu dem ein sehr kleiner Schrank, welcher quasi unbrauchbar ist. Matratzen sind sehr hart und teilweise sehr dreckig. Balkon total dreckig mit sehr vielen Spinnenweben und Spinnen.	1.1274680939893365	NEGATIVE	3.3811190128326416	0	0	Ausgestattet Bett , TV , Klima , Telefon , Garderobe , Balkon , WC Balkonmöbel . Nie ! Hotel Katastrophe . Zimmer dreckig Betten hart . gab Minibar , Klimaanlage , Safe , Klimaanlage , Minibar . Pool sauber Wasser sauber . gab Dusche . Liegen dreckig . gab zwei Sonnenschirme , verdreckt Liegen verdreckt . gab Getränke . Essen
33	[positive]	 Qualität der Speisen war gut, aber es wiederholte sich sehr oft. Wir hatten Halbpension gebucht und haben die Auswahl sehr groß gehalten. Die Qualität der Speisen war sehr gut. Das Essen war sehr abwechslungsreich und abwechslungsreich. Das Buffet war sehr schön. Die Atmosphäre war sehr angenehm. Wir haben uns gut aufgehoben gefühlt. Das Personal war sehr freundlich und hilfsbereit. Wir haben uns sehr wohl gefühlt. Das Essen war sehr gut und sehr lecker. Die Atmosphäre war sehr schön. Die Atmosphäre war sehr schön. Wir haben uns sehr wohl gefühlt. Das Personal war sehr freundlich und hilfsbereit.	Qualität der Speisen war gut, aber es wiederholte sich sehr oft, vom Grill öfters mal angebrannt.Schlechter Wein und nur zu den Malzeiten inklusive.	1.0488998575235904	POSITIVE	3.882213830947876	1	1	Qualität Speisen gut , wiederholte oft . Halbpension gebucht Auswahl groß gehalten . Qualität Speisen gut . Essen abwechslungsreich abwechslungsreich . Buffet schön . Atmosphäre angenehm . gut aufgehoben gefühlt . Personal freundlich hilfsbereit . wohl gefühlt . Essen gut lecker . Atmosphäre schön . Atmosphäre schön . wohl gefühlt . Personal freundlich hilfsbereit .
34	[negative]	 Der Pool war total alt, verschimmelt und dreckig! Siehe Fotos!Unter dem Pool war eine Bar, wo man nicht trinken konnte, da der Müll an der Wand lag! Die Poolbar war auch total überfüllt, sodass man sich nicht im Pool aufhalten konnte! Der Strand war dreckig, der Strandboden und die Liegen waren kaputt! Die Liegen waren kaputt, die Auflagen kaputt, die Sonnenschirme waren kaputt, die Liegen waren immer kaputt, wenn man auf den Strand ging, und die Liegen waren auch dreckig! Die Liegen waren immer kaputt, die Auflagen waren auch kaputt	Der Pool war total alt, verschimmelt und dreckig! Siehe Fotos!Unter der Brücke lagen an den Uferseiten Scherben und herumfliegende Teile eines Schlauchs. Die Duschen waren ebenfalls verkalkt und verschimmelt eine wirkliche Zumutung! Die Liegen waren wohl Reliquien aus den 80er sehr alt und abgelegen. Animation gab es wie schon genannt gar keine, allerdings zu meinem Verwundern stand neben dem Pool eine art Amphitheater das sehr marode und heruntergekommen aussah.Zum Indoor Pool kann ich nichts schreiben, da dieser während meines Aufenthalts außer Betrieb war.	1.1135687165628678	NEGATIVE	3.4441537857055664	0	0	Pool total alt , verschimmelt dreckig ! Siehe Fotos ! Pool Bar , trinken konnte , Müll Wand lag ! Poolbar total überfüllt , sodass Pool aufhalten konnte ! Strand dreckig , Strandboden Liegen kaputt ! Liegen kaputt , Auflagen kaputt , Sonnenschirme kaputt , Liegen immer kaputt , Strand ging , Liegen dreckig ! Liegen immer kaputt , Auflagen kaputt
35	[positive]	 Pegasos Deluxe - gerne wieder Das Hotel liegt direkt am Strand. Es ist sauber und modern eingerichtet. Das Personal ist sehr freundlich und hilfsbereit. Das Essen ist sehr gut und abwechslungsreich. Die Lage ist sehr gut. Die Zimmer sind sehr sauber. Die Anlage ist sehr gepflegt. Die Lage ist in der Nähe der Stadt. Das Personal ist sehr freundlich und hilfsbereit. Das Zimmer war immer sauber. Das Hotel ist sehr schön. Die Lage ist sehr gut. Die Zimmer sind sehr sauber. Die Lage ist sehr gut. Die Lage ist in der Nähe der Stadt. Das	Pegasos Deluxe - gerne wieder Das Hotel liegt direkt am schönen Sandstrand und verfügt über 90 moderne Deluxezimmer im neün 2013 dazugebauten Hoteltrakt.Deluxe lt. Katalog: eigener Bereich im Speisesaal, eigener Bereich am Strand/Pool --> gab es schon jedoch durfte dort jeder sitzen! Daher meiner Meinung nach keine Exklusivität!Dies werde ich beim Veranstalter noch reklamieren.Nationalitäten: leider wird Griechenland auch immer mehr mit russischen Gästen überschwemmt.Großteils russische Gäste, einige Deutsche, wenig Österreicher.	1.2421081013207982	POSITIVE	3.8505260944366455	1	1	Pegasos Deluxe - gerne Hotel liegt direkt Strand . sauber modern eingerichtet . Personal freundlich hilfsbereit . Essen gut abwechslungsreich . Lage gut . Zimmer sauber . Anlage gepflegt . Lage Nähe Stadt . Personal freundlich hilfsbereit . Zimmer immer sauber . Hotel schön . Lage gut . Zimmer sauber . Lage gut . Lage Nähe Stadt .
36	[negative]	 Zimmer total abgerockt, Putz fällt von den Wänden, Holzleisten lösen sich im Bad, die Dusche ist dreckig, die Zimmertür geht nicht zu, und der Balkon ist nicht groß. Die Zimmer sind sehr klein, man kann nicht ins Zimmer gehen, da die Zimmer auf der gegenüberliegenden Seite liegen. Es ist ein riesen Raum, in dem man nicht rein gehen kann, da der Putzmann mit dem Wagen kommt, und das Hotel auf der gegenüberliegenden Seite liegt. Der Balkon ist sehr klein, man hat keine Chance raus zu gehen, da man nicht raus gehen kann, wenn	Zimmer total abgerockt, Putz fällt von den Wänden, Holzleisten lösen sich, Badezimmer total verdeckt und es stinkt total nach Urin, Toilette undicht und läuft aus, überall Tote Fliegen und kaputte Möbel, Matratzen und Betten kaputt und voller Blut und anderen Flecken!! Auch nach Zimmerwechsel das gleiche!! Bettwäsche wurde mal gewechselt und trotzem voller Flecken!!!	1.0467189694931671	NEGATIVE	3.301292896270752	0	0	Zimmer total abgerockt , Putz fällt Wänden , Holzleisten lösen Bad , Dusche dreckig , Zimmertür geht , Balkon groß . Zimmer klein , Zimmer gehen , Zimmer gegenüberliegenden Seite liegen . riesen Raum , rein gehen , Putzmann Wagen kommt , Hotel gegenüberliegenden Seite liegt . Balkon klein , Chance raus gehen , raus gehen ,
37	[negative]	 Unser schlechtester Urlaub aller Zeiten Sehr große Anlage, weitestgehend sauber, aber auch dreckig. Die Zimmer sind sehr klein, man kann nur auf dem Balkon sitzen, da das Hotel nicht belegt ist. Die Sauberkeit der Zimmer ist sehr schlecht, überall Dreck, die Zimmer sind total verdreckt und die Zimmer sind total überlastet.Das Essen ist eine Katastrophe, alles sehr eintönig, nur das Frühstück ist sehr gut.Das Hotel hat eine sehr schlechte Lage, es gibt nur ein Restaurant, und wenn man dort Essen möchte, muss man sich eine Straße weiter zum Strand begeben	Unser schlechtester Urlaub aller Zeiten Sehr große Anlage, weitestgehend sauber gehalten.Sehr weite Wege zum Speisesaal und zur Showbühne.Zimmer sind sehr abgenutzt und ein Bett gibt es nicht, man muss auf der Couch schlafen.Reinigung erfolgt in Tagen nur 1x auf Nachfrage unsererseits!!!!!Essen war unterirdisch, kaum Auswahl oder Abwechslung. Qualität der Speisen war schlecht.Empfang war jederzeit bemüht Mängel zu beheben.Mitarbeiter im Speisesaal waren immer freundlich.All-Inklusive-Getränke gab es lediglich an Stellen auf dieser riesen Anlage, Abends nur an einer Stelle/Showbühne, wo man eine sehr lange Zeit anstand um Getränke zu erhalten.Alle Shows waren nicht unterhaltsam und langweilig.	1.0798590155134191	NEGATIVE	3.324149370193481	0	0	schlechtester Urlaub Zeiten große Anlage , weitestgehend sauber , dreckig . Zimmer klein , Balkon sitzen , Hotel belegt . Sauberkeit Zimmer schlecht , überall Dreck , Zimmer total verdreckt Zimmer total überlastet.Das Essen Katastrophe , eintönig , Frühstück gut.Das Hotel schlechte Lage , gibt Restaurant , Essen möchte , Straße Strand begeben
38	[positive]	 Gerne immer wieder Die Hotelanlage läßt keine Wünsche offen. Am Pool und am Strand sind die Zimmer sehr sauber. Das Personal ist sehr freundlich und hilfsbereit. Wir hatten Halbpension. Das Essen war sehr gut und abwechslungsreich. Das Personal war sehr nett und hilfsbereit. Die Zimmer waren sehr sauber. Wir hatten Halbpension. Das Essen war gut und abwechslungsreich. Die Anlage ist sehr gepflegt. Das Personal ist sehr freundlich und hilfsbereit. Wir hatten Halbpension. Das Essen war sehr gut und abwechslungsreich. Die Anlage ist sehr gepflegt. Das Personal war sehr freundlich und hilfsbereit. Wir hatten Halbpension. Das	Gerne immer wieder Die Hotelanlage läßt keine Wünsche offen. Am Anfang waren wir von der Größe und den Entfernungen in der Anlage etwas überrascht, aber man findet sich recht schnell zurecht	1.0825418576118655	POSITIVE	3.971604824066162	1	1	Gerne immer Hotelanlage läßt Wünsche offen . Pool Strand Zimmer sauber . Personal freundlich hilfsbereit . Halbpension . Essen gut abwechslungsreich . Personal nett hilfsbereit . Zimmer sauber . Halbpension . Essen gut abwechslungsreich . Anlage gepflegt . Personal freundlich hilfsbereit . Halbpension . Essen gut abwechslungsreich . Anlage gepflegt . Personal freundlich hilfsbereit . Halbpension .
39	[positive]	 Optimal für Leute, denen die Natur wichtiger ist als Shopping, Animation und Essen. Wir hatten Halbpension gebucht und konnten daher keine All-Inclusive-Leistungen nutzen. Die Zimmer waren groß und geräumig, die Einrichtung war in Ordnung. Die Größe des Zimmers war gut, alles funktionierte gut. Die Zimmer waren sehr sauber. Die Lage des Hotels war auch gut. Die Lage des Hotels war sehr ruhig. Wir hatten Halbpension gebucht und waren mit dem Preis sehr zufrieden. Das Essen war sehr gut und abwechslungsreich. Die Preise waren angemessen. Wir hatten Halbpension gebucht und konnten somit nicht	Optimal für Leute, denen die Natur wichtiger ist als Shopping, Discos und Kultur.Wunderschöne Spaziergänge auf der Höhe möglich, dort eine Art Trockensteppe mit 1000 Blumen, Vögeln, Schlangen, Eidechsen...lange Hose und feste Schuhe anziehen! Besonders der Trampelpfad rechts der Straße ist lohnend.Innerhalb der Anlage schöne Parkwege, viele Bäume und Vögel. Liebevoll gepflegte Blumenbeete. Alles sehr sauber.Schön angelegte Strandbucht, wird täglich um Uhr gereinigt.Ende Mai/ Anfang Juni genug Liegen und Schirme. Das Wasser ist sauber, zwischen 16 und ca. 20°C. Einen Tag gab es 1000 Quallen, dafür aber immer wieder echte Delfine.Klettern in den Klippen möglich.	1.2168949825952788	POSITIVE	3.8971006870269775	1	1	Optimal Leute , denen Natur wichtiger Shopping , Animation Essen . Halbpension gebucht konnten daher All-Inclusive-Leistungen nutzen . Zimmer groß geräumig , Einrichtung Ordnung . Größe Zimmers gut , funktionierte gut . Zimmer sauber . Lage Hotels gut . Lage Hotels ruhig . Halbpension gebucht Preis zufrieden . Essen gut abwechslungsreich . Preise angemessen . Halbpension gebucht konnten somit
