	sentiment	text	perplexity	keywords	num_keywords	num_keywords_not_used
39	[negative]	 Wir waren in diesem Hotel. Nie wieder! Das Hotel war in einem sehr schlechten Zustand. Die Zimmer waren nicht sauber, das Essen war nicht gut, es gab jeden Tag das selbe. Die Poolbar war sehr schlecht, es gab immer das gleiche. Der Strand war sehr schön, aber das Wasser war nicht sauber. Die Poolbar war sehr laut und es gab keine Toiletten am Pool. Die Abendanimation war sehr schlecht. Die Poolbar war sehr laut und es gab jeden Tag das gleiche. Die Poolbar war sehr laut und es gab jeden Tag das gleiche. Die Animateure waren sehr unfreundlich und haben keine Lust auf die	1.0524052708400637	['Teekocher', 'Geräuschpegel', 'Toilette']	3	2
40	[positive]	 Wir waren in diesem Hotel. Das Hotel ist sehr sauber und gepflegt. Die Zimmer sind sehr groß und sauber. Die Zimmer werden täglich gereinigt und die Handtücher täglich gewechselt. Die Betten sind sehr beqüm und die Matratzen sehr beqüm. Das Personal ist sehr freundlich und hilfsbereit. Die Zimmer sind sehr sauber und die Zimmer sind auch sehr gut ausgestattet. Das Essen ist sehr gut und abwechslungsreich. Es ist für jeden etwas dabei. Wir haben uns sehr wohl gefühlt. Das Personal an der Rezeption ist sehr freundlich und hilfsbereit. Die Zimmer sind sehr sauber und die Zimmer werden täglich gereinigt. Wir hatten Halbpension. Das Essen war sehr gut und abwechslungsreich	1.063845234570549	['Hilfe', 'Teekocher', 'Freizeit']	3	3
41	[positive]	 Wir waren in diesem Hotel. Das Hotel ist sehr sauber. Die Zimmer sind sehr groß und sauber. Es gibt auch einen kleinen Pool und eine Bar. Wir haben den Eindruck gehabt, dass das Hotel sehr sauber ist. Das Personal ist sehr freundlich und hilfsbereit. Wir hatten Halbpension. Das Essen war sehr gut. Es gab täglich wechselnde Themenabende. Es gab auch immer Themenabende. Die Atmosphäre war sehr angenehm. Wir hatten All-Inclusive. Es gab Snacks, Kaffee und Kuchen. Es gab auch jeden Tag ein Salatbuffet. Es gab auch jeden Tag ein Dessert. Es gab auch jeden Tag ein frisches Obst. Es gab auch jeden	1.0449128576738704	['Eindruck', 'Badewanne', 'Kaffee']	3	1
42	[negative]	 Wir waren in diesem Hotel. Das Essen war einfach nur schlecht. Es gab jeden Tag das gleiche. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Das Personal war sehr unfreundlich. Es war jeden Tag das selbe. Es gab immer das gleiche. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche. Es gab	1.0525468736906523	['Haustier', 'Heizung', 'Freizeit']	3	3
43	[negative]	 Wir waren in diesem Hotel. Nie wieder! Das Hotel ist in einem schlechten Zustand. Die Zimmer sind in einem sehr schlechten Zustand. Sauberkeit in der Lobby ist nicht vorhanden. Das Essen ist sehr schlecht. Das Personal ist sehr unfreundlich. Wir haben uns dort sehr wohl gefühlt. Das Hotel ist nicht zu empfehlen. Es ist in einem sehr schlechten Zustand. Die Zimmer sind sehr hellhörig. Das Essen ist sehr schlecht. Das Personal macht einen sehr schlechten Eindruck. Das Hotel hat einen sehr schlechten Service. Das Hotel hat ein sehr schlechtes Hotel. Das Hotel ist in einem sehr schlechten Zustand. Das Personal ist sehr unfreundlich. Das Hotel	1.0561362719847418	['Lobby', 'Kissen', 'Zimmerservice']	3	2
44	[positive]	 Wir waren in diesem Hotel. Das Hotel ist sehr schön und sauber. Das Personal ist sehr freundlich und hilfsbereit. Das Essen ist sehr gut und abwechslungsreich. Das Personal ist sehr nett und hilfsbereit. Wir hatten Halbpension. Das Essen war sehr gut und abwechslungsreich. Es gab jeden Tag etwas anderes. Es war für jeden was dabei. Es war für jeden etwas dabei. Wir hatten Halbpension. Das Frühstück war immer sehr gut. Es gab jeden Tag das Gleiche. Es war für jeden was dabei. Es war für jeden was dabei. Es war für jeden was dabei. Es war für jeden was dabei. Es war für jeden was dabei. Es war	1.0475946888637424	['Badewanne', 'Ruhe', 'Zimmerservice']	3	3
45	[positive]	 Wir waren in diesem Hotel. Das Hotel ist sehr sauber. Das Personal ist sehr freundlich und hilfsbereit. Die Zimmer werden täglich gereinigt. Das Essen ist sehr gut. Die Atmosphäre ist sehr angenehm. Die Zimmer sind sehr sauber. Das Personal ist sehr hilfsbereit. Wir hatten Halbpension. Das Essen war sehr gut. Es gab jeden Tag ein anderes Thema. Es war für jeden etwas dabei. Es war für jeden etwas dabei. Es war für jeden etwas dabei. Es war für jeden etwas dabei. Es war für jeden etwas dabei. Es war für jeden etwas dabei. Es war für jeden etwas dabei. Es war für jeden etwas dabei. Es war	1.044011439420617	['Atmosphäre', 'Wellness', 'WLAN']	3	2
46	[negative]	 Wir waren in diesem Hotel. Nie wieder! Das Hotel ist in einem sehr schlechten Zustand. Es gibt kein Fenster zum Balkon. Die Zimmer sind sehr klein. Die Betten sind in einem sehr schlechten Zustand. Das Essen war nichts für Kinder. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Die Sauberkeit des Hotels war einfach nur schlecht. Es gab jeden Tag das selbe. Die Poolbar war sehr klein. Es gab nur zwei Pools. Eine für Kinder und eine für Erwachsene. Die Poolbar war sehr klein. Es gab jeden Tag das selbe. Es gab immer das selbe. Das Personal war sehr unfreundlich. Es	1.0493895682861314	['Zimmerservice', 'Fenster', 'Kind']	3	1
47	[negative]	 Wir waren in diesem Hotel. Das Essen war einfach nur schlecht. Es gab jeden Tag das gleiche. Es gab jeden Tag das selbe und jeden Tag das gleiche. Es gab jeden Tag das selbe und jeden Tag das selbe. Es gab jeden Tag das selbe und jeden Tag das selbe. Das Restaurant war nicht sauber. Es gab jeden Tag das selbe und jeden Tag das selbe. Es gab jeden Tag das selbe und jeden Tag das selbe. Die Kellner waren sehr unfreundlich. Sie haben keine Ahnung was das für ein Essen ist. Es gab jeden Tag das selbe und jeden Tag das selbe. Es gab jeden Tag das selbe und jeden Tag das	1.04721244486582	['Aussicht', 'Restaurant', 'Wellness']	3	2
48	[positive]	 Wir waren in diesem Hotel. Das Hotel ist sehr schön und sauber. Es ist sehr sauber. Die Zimmer sind groß und geräumig. Auch das Bad ist modern. Das Frühstück ist sehr gut. Es gibt jeden Tag frisch zubereitete Speisen. Es gibt auch Abendessen. Es gibt aber auch Themenabende. Das Essen ist sehr gut. Es gibt auch Themenabende. Das Personal ist sehr freundlich. Wir waren sehr zufrieden. Das Hotel ist sehr sauber. Das Personal ist sehr hilfsbereit. Wir hatten Halbpension. Das Frühstück war sehr gut. Es gab jeden Tag frisch zubereitete Speisen. Es gab auch Themenabende. Das Essen war sehr gut. Es	1.0457556073924925	['Heizung', 'Frühstück', 'Klimaanlage']	3	2
49	[positive]	 Wir waren in diesem Hotel. Das Hotel ist sehr sauber. Das Personal ist sehr freundlich und zuvorkommend. Die Zimmer wurden jeden Tag gereinigt. Das Essen war sehr gut und abwechslungsreich. Wir hatten Halbpension. Das Frühstück war sehr gut. Es gab jeden Tag ein Thema. Es war für jeden was dabei. Das Abendessen war sehr gut. Es war für jeden was dabei. Es war für jeden etwas dabei. Es war für jeden etwas dabei. Es war für jeden etwas dabei. Es war für jeden etwas dabei. Es war für jeden etwas dabei. Es war für jeden etwas dabei. Es war für jeden etwas dabei. Es war für jeden etwas	1.047870978236107	['Studio', 'Heizung', 'Hilfe']	3	3
