	sentiment	text	org_text	perplexity	sent_predicted_label	sent_predicted_score	sentiment_conv	sent_predicted_label_conv	text_del_stop_words	rouge_score_f	slor	readability_score	text_processed	lda_score
81	[negative]	" Hotel Luca total überbewertet Das Hotel wird in den Katalogen als Hotel- und Restaurantkette mit einem schlechten Ruf geführt. Das Hotel ist nur für Erwachsene geeignet. Bitte beachten Sie, dass es sich bei diesem Hotel um ein Familienhotel handelt. Die Kinder sind auf dem Zimmer mit dem Aufzug untergebracht. Die Rezeption ist täglich von 07:00 bis 18:00 Uhr besetzt. Die Einrichtung ist sehr alt und veraltet. Das Hotel liegt direkt am Meer. Das Frühstück ist für den täglichen Gebrauch und nicht für Kinder geeignet. Für Familien mit Kindern ist das Hotel nicht geeignet.
Das Hotel liegt direkt am Meer. Das Frühstück ist für den täglichen Gebrauch und nicht für Kinder geeignet. Für Familien mit Kindern ist das Hotel nicht geeignet.
Das Hotel ist ein idealer Ausgangspunkt für Ausflüge in die Natur. Die Umgebung ist sehr ruhig und"	Hotel Luca total überbewertet Das Hotel wird in den Katalogen unter verschiedenen Namen angeboten. Hotel Columbia Resort, Hotel Luca und Hotel Luca Cypriati Faliraki, ob noch andere Namen kursieren, konnten wir noch nicht feststellen. Die Anlage ist sehr schön gestaltet, der Mittelpunkt ist der große Pool mit Bar. Darum herum wurden die e e Häuser gebaut, die jedoch nur für 2 fly-Gäste sind. Andere Gäste werden in den alten Zimmer untergebracht, die katastrophal sind und noch keine Sterne beinhalten.Die Anlage ist sehr groß und weitläufig.	1.059857663241309	NEGATIVE	3.174226760864258	0	0	Hotel Luca total überbewertet Hotel Katalogen Hotel- Restaurantkette schlechten Ruf geführt . Hotel Erwachsene geeignet . Bitte beachten , Hotel Familienhotel handelt . Kinder Zimmer Aufzug untergebracht . Rezeption täglich 07:00 18:00 Uhr besetzt . Einrichtung alt veraltet . Hotel liegt direkt Meer . Frühstück täglichen Gebrauch Kinder geeignet . Familien Kindern Hotel geeignet . Hotel liegt direkt Meer . Frühstück täglichen Gebrauch Kinder geeignet . Familien Kindern Hotel geeignet . Hotel idealer Ausgangspunkt Ausflüge Natur . Umgebung ruhig	0.2919707979519421	1.493253265670502	78.45	" hotel luca total überbewertet das hotel wird in den katalogen als hotel- und restaurantkette mit einem schlechten ruf geführt das hotel ist nur für erwachsene geeignet bitte beachten sie dass es sich bei diesem hotel um ein familienhotel handelt die kinder sind auf dem zimmer mit dem aufzug untergebracht die rezeption ist täglich von 07:00 bis 18:00 uhr besetzt die einrichtung ist sehr alt und veraltet das hotel liegt direkt am meer das frühstück ist für den täglichen gebrauch und nicht für kinder geeignet für familien mit kindern ist das hotel nicht geeignet
das hotel liegt direkt am meer das frühstück ist für den täglichen gebrauch und nicht für kinder geeignet für familien mit kindern ist das hotel nicht geeignet
das hotel ist ein idealer ausgangspunkt für ausflüge in die natur die umgebung ist sehr ruhig und"	0.8602569339659885
82	[positive]	" Nicht mehr!!! Wer gerne im Altersheim Urlaub macht ist dort richtig aufgehoben.
Auch der eigene Garten ist bei uns immer willkommen. In unserem Garten können Sie ungestört Ihre Lieblingsgerichte zubereiten.
In der Küche ist alles vorhanden, was Sie für einen gesunden, erholsamen und aktiven Urlaub benötigen.
In unserem Restaurant können Sie neben dem hausgemachten Essen auch unsere Weine genießen.
In unserem Kiosk können Sie die leckeren Lebensmittel und Getränke zu sich nehmen. Es ist kein extra Kiosk nötig.
Der Bahnhof St. Peter ist nur wenige Gehminuten entfernt. In St. Peter sind es nur wenige Minuten mit dem Auto zum Bahnhof.
Für Ihren Aufenthalt in St. Peter haben wir ein großes Angebot an Restaurants und Cafés. Für jeden Geschmack ist etwas dabei.
Das Hotel ist zentral gelegen, direkt am Wasser. Der Flughafen ist in"	Nicht mehr!!! Wer gerne im Altersheim Urlaub macht ist dort genau richtig. Speisesaal so eng, dass kaum ein durchkommen war. Nie mehr! Zimmer sehr klein. Man hatte das Gefühl, dass All-in Gäste eher zweite Wahl waren. Erst nach einem Trinkgeld kam manchmal ein Lächeln.	1.0611525291685373	POSITIVE	2.8731753826141357	1	1	mehr ! ! ! Wer gerne Altersheim Urlaub macht richtig aufgehoben . eigene Garten immer willkommen . Garten ungestört Lieblingsgerichte zubereiten . Küche vorhanden , gesunden , erholsamen aktiven Urlaub benötigen . Restaurant neben hausgemachten Essen Weine genießen . Kiosk leckeren Lebensmittel Getränke nehmen . extra Kiosk nötig . Bahnhof St. Peter wenige Gehminuten entfernt . St. Peter wenige Minuten Auto Bahnhof . Aufenthalt St. Peter großes Angebot Restaurants Cafés . Geschmack dabei . Hotel zentral gelegen , direkt Wasser . Flughafen	0.1714285672285715	1.5713119200491807	79.36	" nicht mehr wer gerne im altersheim urlaub macht ist dort richtig aufgehoben
auch der eigene garten ist bei uns immer willkommen in unserem garten können sie ungestört ihre lieblingsgerichte zubereiten
in der küche ist alles vorhanden was sie für einen gesunden erholsamen und aktiven urlaub benötigen
in unserem restaurant können sie neben dem hausgemachten essen auch unsere weine genießen
in unserem kiosk können sie die leckeren lebensmittel und getränke zu sich nehmen es ist kein extra kiosk nötig
der bahnhof st peter ist nur wenige gehminuten entfernt in st peter sind es nur wenige minuten mit dem auto zum bahnhof
für ihren aufenthalt in st peter haben wir ein großes angebot an restaurants und cafés für jeden geschmack ist etwas dabei
das hotel ist zentral gelegen direkt am wasser der flughafen ist in"	0.8578776993255384
83	[positive]	" Das Servicepersonal war immer sehr freundlich und super schnell beim Auffinden der benötigten Medikamente. Das Preis-Leistungs-Verhältnis ist sehr gut. Es ist auch immer sehr hilfreich, wenn man ein Medikament nicht mehr benötigt. Die Behandlung war sehr gut und auch die Krankenkasse hat immer ein offenes Ohr für die Patienten. Wir haben uns sehr wohl gefühlt und kommen gerne wieder.
Es ist sehr angenehm, dass die Mitarbeiter von den HNO-Ärzten immer ein offenes Ohr für die Patienten haben. Es ist sehr hilfreich, dass die Patienten immer ein offenes Ohr für die Patienten haben.
Die HNO-Ärzte sind sehr freundlich und zuvorkommend. Die Behandlungen werden von den Ärzten in den Ordinationen sehr gut durchgeführt. Die Ärzte sind sehr kompetent und behandeln sehr gut.
Ich habe bei Frau Schaper, meine Kinderärztin"	Das Servicepersonal war immer sehr freundlich und super schnell beim Abräumen der genutzten Teller. Einige konnten ein paar Brocken deutsch, mit Englisch kam man locker überall durch. Da gabs nichts zu meckern.	1.0400238620219322	POSITIVE	3.9057137966156006	1	1	Servicepersonal immer freundlich super schnell beim Auffinden benötigten Medikamente . Preis-Leistungs-Verhältnis gut . immer hilfreich , Medikament mehr benötigt . Behandlung gut Krankenkasse immer offenes Ohr Patienten . wohl gefühlt kommen gerne . angenehm , Mitarbeiter HNO-Ärzten immer offenes Ohr Patienten . hilfreich , Patienten immer offenes Ohr Patienten . HNO-Ärzte freundlich zuvorkommend . Behandlungen Ärzten Ordinationen gut durchgeführt . Ärzte kompetent behandeln gut . Frau Schaper , Kinderärztin	0.25742573824527015	1.769835500893806	76.72	" das servicepersonal war immer sehr freundlich und super schnell beim auffinden der benötigten medikamente das preis-leistungs-verhältnis ist sehr gut es ist auch immer sehr hilfreich wenn man ein medikament nicht mehr benötigt die behandlung war sehr gut und auch die krankenkasse hat immer ein offenes ohr für die patienten wir haben uns sehr wohl gefühlt und kommen gerne wieder
es ist sehr angenehm dass die mitarbeiter von den hno-ärzten immer ein offenes ohr für die patienten haben es ist sehr hilfreich dass die patienten immer ein offenes ohr für die patienten haben
die hno-ärzte sind sehr freundlich und zuvorkommend die behandlungen werden von den ärzten in den ordinationen sehr gut durchgeführt die ärzte sind sehr kompetent und behandeln sehr gut
ich habe bei frau schaper meine kinderärztin"	0.8622408330925635
84	[positive]	" KeeReeLay - das versteckte Paradies auf Lanta! Ein großartiger Platz!
Ein großartiger Platz, um in Lanta zu bleiben! Eine der besten und exklusivsten Restaurants der Stadt, die von der internationalen Hotelkette Lante in ihrem Portfolio vertreten ist.
Inmitten der Innenstadt von Lanta, auf dem schmalen und unbefestigten Platz der Antillen, liegt dieses außergewöhnliche Restaurant. Das Restaurant wurde in einem früheren, traditionellen Stil erbaut und ist eine Mischung aus Tradition und Moderne.
Im Herzen von Lanta, am Rande der historischen Altstadt, befindet sich dieses moderne Restaurant, das seinen Gästen eine Vielzahl an Gerichten bietet.
In der Nähe von der Innenstadt von Lanta, auf dem schmalen und unbefestigten Platz der Antillen, befindet sich dieses außergewöhnliche Restaurant. Das Restaurant wurde in einem früheren, traditionellen Stil erbaut"	KeeReeLay - das versteckte Paradies auf Lanta! Ein großartiger Platz! Sehr nettes Paar, tolles Frühstück, kostenlose Räder, kostenlose Abholung von der Fähre. Aufmerksam, sauber, wahnsinnig freundlich. Ein Traum. Ich komme nächstes Jahr wieder!	1.0901142817501195	POSITIVE	3.717071294784546	1	1	KeeReeLay - versteckte Paradies Lanta ! großartiger Platz ! großartiger Platz , Lanta bleiben ! besten exklusivsten Restaurants Stadt , internationalen Hotelkette Lante Portfolio vertreten . Inmitten Innenstadt Lanta , schmalen unbefestigten Platz Antillen , liegt außergewöhnliche Restaurant . Restaurant wurde früheren , traditionellen Stil erbaut Mischung Tradition Moderne . Herzen Lanta , Rande historischen Altstadt , befindet moderne Restaurant , Gästen Vielzahl Gerichten bietet . Nähe Innenstadt Lanta , schmalen unbefestigten Platz Antillen , befindet außergewöhnliche Restaurant . Restaurant wurde früheren , traditionellen Stil erbaut	0.22857142440997738	1.9236823178893292	66.13	" keereelay - das versteckte paradies auf lanta ein großartiger platz
ein großartiger platz um in lanta zu bleiben eine der besten und exklusivsten restaurants der stadt die von der internationalen hotelkette lante in ihrem portfolio vertreten ist
inmitten der innenstadt von lanta auf dem schmalen und unbefestigten platz der antillen liegt dieses außergewöhnliche restaurant das restaurant wurde in einem früheren traditionellen stil erbaut und ist eine mischung aus tradition und moderne
im herzen von lanta am rande der historischen altstadt befindet sich dieses moderne restaurant das seinen gästen eine vielzahl an gerichten bietet
in der nähe von der innenstadt von lanta auf dem schmalen und unbefestigten platz der antillen befindet sich dieses außergewöhnliche restaurant das restaurant wurde in einem früheren traditionellen stil erbaut"	0.8602106785116549
85	[negative]	" Für Sterne eine Enttäuschung unfreundliches Persontausend Extrakosten wie z.B Wlan, Telefon, E-Mail usw.
Als die Gäste uns ankamen, war das Hotel sehr sauber. Die Angestellten waren sehr freundlich und hilfsbereit.
Das Hotel liegt in der Nähe von Stadtzentrum, Einkaufszentren, Bars, Restaurants, Einkaufszentren, Einkaufszentren und vielen anderen schönen Orten.
Dieses Hotel ist nicht nur ein Hotel, sondern ein Hotel, das sich als eine Oase der Ruhe und Entspannung ausgibt. Es ist ein idealer Ort für Paare, Familien, Geschäftsreisende, Familien mit Kindern, Paare, Singles, Geschäftsreisende, Familien mit Kindern, Paare, Familien mit Kindern, Paare, Singles, Geschäftsreisende, Familien mit Kindern, Paare, Singles, Geschäftsreisende, Paare, Singles, Geschäftsreisende, Paare, Singles, Geschäftsreisende, Paare,"	Für Sterne eine Enttäuschung unfreundliches Persontausend Extrakosten wie z.B Wlan, Save, etc. Wir waren zu 5. und mussten am Abendessen an einem kleinen Tisch sitzen Achtung: Junge Leute sind unerwünscht	1.1799700393403898	POSITIVE	3.8394007682800293	0	1	Sterne Enttäuschung unfreundliches Persontausend Extrakosten z.B Wlan , Telefon , E-Mail usw . Gäste ankamen , Hotel sauber . Angestellten freundlich hilfsbereit . Hotel liegt Nähe Stadtzentrum , Einkaufszentren , Bars , Restaurants , Einkaufszentren , Einkaufszentren vielen schönen Orten . Hotel Hotel , Hotel , Oase Ruhe Entspannung ausgibt . idealer Ort Paare , Familien , Geschäftsreisende , Familien Kindern , Paare , Singles , Geschäftsreisende , Familien Kindern , Paare , Familien Kindern , Paare , Singles , Geschäftsreisende , Familien Kindern , Paare , Singles , Geschäftsreisende , Paare , Singles , Geschäftsreisende , Paare , Singles , Geschäftsreisende , Paare ,	0.25999999572200005	1.4101098254849418	64.61	" für sterne eine enttäuschung unfreundliches persontausend extrakosten wie zb wlan telefon e-mail usw
als die gäste uns ankamen war das hotel sehr sauber die angestellten waren sehr freundlich und hilfsbereit
das hotel liegt in der nähe von stadtzentrum einkaufszentren bars restaurants einkaufszentren einkaufszentren und vielen anderen schönen orten
dieses hotel ist nicht nur ein hotel sondern ein hotel das sich als eine oase der ruhe und entspannung ausgibt es ist ein idealer ort für paare familien geschäftsreisende familien mit kindern paare singles geschäftsreisende familien mit kindern paare familien mit kindern paare singles geschäftsreisende familien mit kindern paare singles geschäftsreisende paare singles geschäftsreisende paare singles geschäftsreisende paare"	0.8611365431684881
86	[positive]	" Das Hotel hat eine günstige Lage zum Flughafen, die Fahrt dauert ca. 2 Stunden. Die Zimmer sind mit Dusche, WC, Föhn, TV, Telefon, Safe, Minibar, Klimaanlage, Fön, Safe, Minibar, Balkon oder Terrasse ausgestattet.
Einreisebestimmungen: Reisepass, Kinderreisepass, Visum, Kinderausweis. Einreisebestimmungen: Von Deutschland aus: 1. Allgemeines 1.1 Die nachfolgenden Bestimmungen über die Einreisebestimmungen in die Bundesrepublik Deutschland gelten für Staatsangehörige bestimmter Staaten, die nach Deutschland einreisen. Für einen Aufenthalt bis zu 90 Tagen ist eine Visum-Erteilung durch die zuständige Behörde erforderlich. Für einen Aufenthalt von 90 Tagen ist eine Visum-Erteilung durch die zuständige Behörde erforderlich. 2. Allgemeines 2.1 Die nachfolgenden Bestimmungen über die Einreisebestimmungen in die Bundesrepublik Deutschland gelten für Staatsangehörige bestimmter"	Das Hotel hat eine günstige Lage zum Flughafen, die Fahrt daürte mit Anfahren eines weiteren Hotels ca. 20 Minuten. Der Fluglärm war selten zu hören, die Flugzeuge scheinen die Richtung über das Hotel weniger zu nutzen. Ab und zu sieht man mal einen Flieger, aber für mich hatte das keinen grund zur Beanstandung. Das Hotel ist einige Meter von der Küstenstrasse durch eine bewachte Einfahrt entfernt, Strassenlärm also nicht zu hören. Auf dem Hotelgelände und vor dem Hotel gibt es ein paar Souvenirläden, die man ohne Gefahr begehen kann. Die besseren Schnäppchen gibt es aber Downtown in Hurghada. Des weiteren befindet sich vor dem Hotel in fussnaher Umgebung ein kleines Hospital mit angeschlossener Apotheke.	1.0544237091827378	POSITIVE	3.6512420177459717	1	1	Hotel günstige Lage Flughafen , Fahrt dauert ca . 2 Stunden . Zimmer Dusche , WC , Föhn , TV , Telefon , Safe , Minibar , Klimaanlage , Fön , Safe , Minibar , Balkon Terrasse ausgestattet . Einreisebestimmungen : Reisepass , Kinderreisepass , Visum , Kinderausweis . Einreisebestimmungen : Deutschland : 1 . Allgemeines 1.1 nachfolgenden Bestimmungen Einreisebestimmungen Bundesrepublik Deutschland gelten Staatsangehörige bestimmter Staaten , Deutschland einreisen . Aufenthalt 90 Tagen Visum-Erteilung zuständige Behörde erforderlich . Aufenthalt 90 Tagen Visum-Erteilung zuständige Behörde erforderlich . 2 . Allgemeines 2.1 nachfolgenden Bestimmungen Einreisebestimmungen Bundesrepublik Deutschland gelten Staatsangehörige bestimmter	0.267515918656335	0.484813343149926	49.01	" das hotel hat eine günstige lage zum flughafen die fahrt dauert ca 2 stunden die zimmer sind mit dusche wc föhn tv telefon safe minibar klimaanlage fön safe minibar balkon oder terrasse ausgestattet
einreisebestimmungen: reisepass kinderreisepass visum kinderausweis einreisebestimmungen: von deutschland aus: 1 allgemeines 11 die nachfolgenden bestimmungen über die einreisebestimmungen in die bundesrepublik deutschland gelten für staatsangehörige bestimmter staaten die nach deutschland einreisen für einen aufenthalt bis zu 90 tagen ist eine visum-erteilung durch die zuständige behörde erforderlich für einen aufenthalt von 90 tagen ist eine visum-erteilung durch die zuständige behörde erforderlich 2 allgemeines 21 die nachfolgenden bestimmungen über die einreisebestimmungen in die bundesrepublik deutschland gelten für staatsangehörige bestimmter"	0.8577499156510646
87	[positive]	" Die Animateure bieten jeden Tag zu festen Zeiten das gleiche Spiel an.
Auch in diesem Jahr findet wieder ein Trainingsabend für die Spieler des ASV Frankfurt statt. Die Spieler der ASV-Jugend trainieren im Training, am Training und am Trainingstag.
An diesem Tag geht es darum, den Nachwuchs an den aktuellen Spielständen zu orientieren. Dazu werden die Ergebnisse der Vorrundenspiele und die Spielstärken der letzten beiden Spiele verglichen.
Die Spieler des ASV Frankfurt trainieren in der Sporthalle des Ernst-Reuter-Sportvereins, die Eltern der Spieler und die Eltern der Jugend trainieren im ASV-Sportheim.
Die Spieler des ASV Frankfurt trainieren in der Sporthalle des Ernst-Reuter-Sportvereins, die Eltern der Spieler und die Eltern der Jugend trainieren im ASV-Sportheim."	Die Animateure bieten jeden Tag zu festen Zeiten das gleiche Programm an: Wassergymnastik, -ball, Tischtennis. Abends gibt es dann Shows im Hotel, die recht laienhaft sind, viel zu laut, aber dennoch einen gewissen Unterhaltungswert besitzen.Wellness in Form von Massagen sind am Pool erhältlich. Die Hotelpools sind sehr gut und sauber. Duschen sind auch am Pool. Viele Liegestühle und Sonnenschirme sind vorhanden und werden Ihnen auch aufgestellt. Ein Kinderpool ist ebenfalls vorhanden, wobei dieser nur am späten Nachmittag schattig ist. Von einer der Pool-Bars ist der Kinderpool gut einsehbar.	1.0469991778977346	POSITIVE	3.2450811862945557	1	1	Animateure bieten Tag festen Zeiten gleiche Spiel . Jahr findet Trainingsabend Spieler ASV Frankfurt statt . Spieler ASV-Jugend trainieren Training , Training Trainingstag . Tag geht darum , Nachwuchs aktuellen Spielständen orientieren . Ergebnisse Vorrundenspiele Spielstärken letzten beiden Spiele verglichen . Spieler ASV Frankfurt trainieren Sporthalle Ernst-Reuter-Sportvereins , Eltern Spieler Eltern Jugend trainieren ASV-Sportheim . Spieler ASV Frankfurt trainieren Sporthalle Ernst-Reuter-Sportvereins , Eltern Spieler Eltern Jugend trainieren ASV-Sportheim .	0.2727272677835171	1.799191244686281	63.59	" die animateure bieten jeden tag zu festen zeiten das gleiche spiel an
auch in diesem jahr findet wieder ein trainingsabend für die spieler des asv frankfurt statt die spieler der asv-jugend trainieren im training am training und am trainingstag
an diesem tag geht es darum den nachwuchs an den aktuellen spielständen zu orientieren dazu werden die ergebnisse der vorrundenspiele und die spielstärken der letzten beiden spiele verglichen
die spieler des asv frankfurt trainieren in der sporthalle des ernst-reuter-sportvereins die eltern der spieler und die eltern der jugend trainieren im asv-sportheim
die spieler des asv frankfurt trainieren in der sporthalle des ernst-reuter-sportvereins die eltern der spieler und die eltern der jugend trainieren im asv-sportheim"	0.862922496596402
88	[positive]	" Abenteürliche Negativbewertungen nicht bestätigt Als langjähriger Robinson-Kunde mit durchschnittlich Robinson-Aufenthalten, werde ich mich auf jeden Fall für den Robinson-Roboter SIGCOM entscheiden. Das Gerät ist wirklich sehr robust und hat eine hervorragende Qualität. Es gibt sogar einen “Taster” an dem man den Roboter mit dem Finger nach unten oder oben bewegen kann. Das Gerät ist sehr robust und lässt sich sehr gut bedienen.
 Hallo, die Kritik an den Robinson-Robotern ist mir bekannt. Es gibt aber auch gute Alternativen, die den Robinson-Roboter SIGCOM nicht ersetzen können. Die Geräte sind nicht wirklich robust, sondern nur etwas billig.
 Für den Robinson-Roboter SIGCOM gibt es nun auch eine neue Version, die ich Euch nicht vorenthalten möchte."	"Abenteürliche Negativbewertungen nicht bestätigt Als langjähriger Robinson-Kunde mit durchschnittlich Robinson-Aufenthalten jährlich habe ich nach den schlechten vorherigen Bewertungen besondere Aufmerksamkeit auf den Club gelegt. Vorab: Es ist alles in Ordnung. Soweit einzelne Gäste in Ihren Bewertungen mitgeteilt hatten, es sei kein Robinson-Feeling aufgekommen, haben sie den Clubcharakter verkannt. Es handelt sich um einen sogenannten Feel-Good-Club, in dem man Theater, Partynights etc. natürlich nicht erwarten kann. Die Robinson Gäste verstehen sich trotzdem. Es wurde ansonsten jegliches Sportprogramm geboten, wobei sich das Wassersportangebot eher spärlich und teür darstellte. Die z. Zt. noch vorhandene geringe internationale Gästestruktur wird sich sicherlich mit Euren vielfältigen Buchungen ändern. Störungen durch diese Gäste habe ich nicht weiter bemerkt; insbesondere gab es keinerlei merkbaren Einflüsse des Nachbarhotels des gleichen Eigentümers, wie sie von Vorrednern. Insgesamt eine mutige aber innovative Entscheidung aus Hannover, dieses ehemalige Hotel in einen Club umzugestalten. Der Club macht Lust auf mehr, was sich in relativ kurzer Zeit auch an den Buchungsquoten festmachen lassen wird. Und: Es ist ein Club und kein Hotel, weswegen die unseeligen Hinweise auf 5-Sterne Leading Hotel of the World natürlich nicht greifen."""""	1.1312845583858782	POSITIVE	3.553699254989624	1	1	Abenteürliche Negativbewertungen bestätigt langjähriger Robinson-Kunde durchschnittlich Robinson-Aufenthalten , Fall Robinson-Roboter SIGCOM entscheiden . Gerät wirklich robust hervorragende Qualität . gibt sogar “ Taster ” Roboter Finger unten oben bewegen . Gerät robust lässt gut bedienen . Hallo , Kritik Robinson-Robotern bekannt . gibt gute Alternativen , Robinson-Roboter SIGCOM ersetzen . Geräte wirklich robust , billig . Robinson-Roboter SIGCOM gibt neue Version , vorenthalten möchte .	0.24999999540816334	1.6120954766332627	57.37	" abenteürliche negativbewertungen nicht bestätigt als langjähriger robinson-kunde mit durchschnittlich robinson-aufenthalten werde ich mich auf jeden fall für den robinson-roboter sigcom entscheiden das gerät ist wirklich sehr robust und hat eine hervorragende qualität es gibt sogar einen “taster” an dem man den roboter mit dem finger nach unten oder oben bewegen kann das gerät ist sehr robust und lässt sich sehr gut bedienen
 hallo die kritik an den robinson-robotern ist mir bekannt es gibt aber auch gute alternativen die den robinson-roboter sigcom nicht ersetzen können die geräte sind nicht wirklich robust sondern nur etwas billig
 für den robinson-roboter sigcom gibt es nun auch eine neue version die ich euch nicht vorenthalten möchte"	0.8610105360095565
89	[negative]	 Das Personal ist grundsätzlich freundlich, aber nicht sehr an dem Beruf interessiert. Die Mitarbeiter sind sehr nett und zuvorkommend. Der Kontakt zu den Kunden ist sehr gut. Man bekommt schnell einen Überblick über die Unternehmensstruktur. Der Mitarbeiter wird regelmäßig geschult und die Mitarbeiter bekommen auch Schulungen. Die Mitarbeiter haben einen sehr guten Job und werden sehr gut behandelt. Der Service ist gut. Der Service ist sehr gut. Die Mitarbeiter sind sehr freundlich und zuvorkommend. Die Mitarbeiter werden regelmäßig geschult und die Mitarbeiter bekommen auch Schulungen. Die Mitarbeiter haben einen sehr guten Job und werden sehr gut behandelt. Der Service ist sehr gut. Die Mitarbeiter sind sehr freundlich und zuvorkommend. Die Mitarbeiter haben einen sehr guten Job und werden sehr gut behandelt. Der Service ist sehr gut. Die Mitarbeiter sind sehr freundlich und zuvorkommend. Die Mitarbeiter haben einen sehr guten Job und werden sehr	Das Personal ist grundsätzlich freundlich, aber nicht sehr an dem Hotel interessiert. Zimmerreinigung beschränkte sich auf das notwendigste. Auf den ersten Blick erscheint das Hotel sauber und ordentlich, aber das vergeht nach sehr kurzer Zeit.	1.044128807895288	POSITIVE	3.9185495376586914	0	1	Personal grundsätzlich freundlich , Beruf interessiert . Mitarbeiter nett zuvorkommend . Kontakt Kunden gut . bekommt schnell Überblick Unternehmensstruktur . Mitarbeiter regelmäßig geschult Mitarbeiter bekommen Schulungen . Mitarbeiter guten Job gut behandelt . Service gut . Service gut . Mitarbeiter freundlich zuvorkommend . Mitarbeiter regelmäßig geschult Mitarbeiter bekommen Schulungen . Mitarbeiter guten Job gut behandelt . Service gut . Mitarbeiter freundlich zuvorkommend . Mitarbeiter guten Job gut behandelt . Service gut . Mitarbeiter freundlich zuvorkommend . Mitarbeiter guten Job	0.34666666186666667	1.2048641595990912	62.95	 das personal ist grundsätzlich freundlich aber nicht sehr an dem beruf interessiert die mitarbeiter sind sehr nett und zuvorkommend der kontakt zu den kunden ist sehr gut man bekommt schnell einen überblick über die unternehmensstruktur der mitarbeiter wird regelmäßig geschult und die mitarbeiter bekommen auch schulungen die mitarbeiter haben einen sehr guten job und werden sehr gut behandelt der service ist gut der service ist sehr gut die mitarbeiter sind sehr freundlich und zuvorkommend die mitarbeiter werden regelmäßig geschult und die mitarbeiter bekommen auch schulungen die mitarbeiter haben einen sehr guten job und werden sehr gut behandelt der service ist sehr gut die mitarbeiter sind sehr freundlich und zuvorkommend die mitarbeiter haben einen sehr guten job und werden sehr gut behandelt der service ist sehr gut die mitarbeiter sind sehr freundlich und zuvorkommend die mitarbeiter haben einen sehr guten job und werden sehr	0.8670201567559199
90	[negative]	" Hotel? Wohl eher ein schlechter Scherz! Das Erscheinungsbild des Hotels ist ein Rätsel! Es ist eine Gosse mit...
Das Hotel liegt direkt am Strand, in der Nähe des Zentrums und des Einkaufszentrums. Es ist sehr ruhig und trotzdem sehr gut erreichbar.
Der Hotelkomplex befindet sich in einer schönen Bucht von Playa del Carmen, ca. 10 km von Santa Cruz de Tenerife entfernt. Die Stadt Santa Cruz de Tenerife ist ca. 10 km entfernt.
Das Hotel ist ein 5-Sterne-Hotel. Es verfügt über Empfangshalle mit Rezeption, Buffetrestaurant, Bars, Geschäften, diversen Geschäften, Bars, Diskothek, A-la-carte-Restaurant, Geschäfte, Geschäfte, diverse Restaurants, Bars, Diskothek, Geschäfte, verschiedene Bars, Cafes, Friseur, Wäscherei,"	Hotel? Wohl eher ein schlechter Scherz! Das Erscheinungsbild des Hotels ist top, aber leider nur auf den ersten Blick. Das Hotel ist riesig, überall wurde gepfuscht, eine große Baustelle. Im Hotle befanden sich sehr viele deutsche, so konnte man sein Leid teilen und sich austauschen. Das Preis/Leistungsverhältnis stimmt überhaupt nicht!	1.0245587933204923	POSITIVE	2.378614664077759	0	1	Hotel ? Wohl eher schlechter Scherz ! Erscheinungsbild Hotels Rätsel ! Gosse ... Hotel liegt direkt Strand , Nähe Zentrums Einkaufszentrums . ruhig trotzdem gut erreichbar . Hotelkomplex befindet schönen Bucht Playa del Carmen , ca . 10 km Santa Cruz de Tenerife entfernt . Stadt Santa Cruz de Tenerife ca . 10 km entfernt . Hotel 5-Sterne-Hotel . verfügt Empfangshalle Rezeption , Buffetrestaurant , Bars , Geschäften , diversen Geschäften , Bars , Diskothek , A-la-carte-Restaurant , Geschäfte , Geschäfte , diverse Restaurants , Bars , Diskothek , Geschäfte , verschiedene Bars , Cafes , Friseur , Wäscherei ,	0.27350426873255906	0.7853071384808469	78.75	" hotel wohl eher ein schlechter scherz das erscheinungsbild des hotels ist ein rätsel es ist eine gosse mit
das hotel liegt direkt am strand in der nähe des zentrums und des einkaufszentrums es ist sehr ruhig und trotzdem sehr gut erreichbar
der hotelkomplex befindet sich in einer schönen bucht von playa del carmen ca 10 km von santa cruz de tenerife entfernt die stadt santa cruz de tenerife ist ca 10 km entfernt
das hotel ist ein 5-sterne-hotel es verfügt über empfangshalle mit rezeption buffetrestaurant bars geschäften diversen geschäften bars diskothek a-la-carte-restaurant geschäfte geschäfte diverse restaurants bars diskothek geschäfte verschiedene bars cafes friseur wäscherei"	0.8579564962148317
