	sentiment	text	perplexity	keywords	num_keywords	num_keywords_not_used
39	[negative]	 Wir waren in diesem Hotel. Das Essen war sehr schlecht. Es gab jeden Tag das selbe. Das Frühstück war nicht besonders. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Jeden Tag gab es das selbe. Man hatte das Gefühl, dass das Essen nicht richtig gewürzt war. Es gab keine Abwechslung. Es gab immer das selbe. Es gab immer das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe.	1.057177756410853	['Teekocher', 'Geräuschpegel', 'Toilette']	3	3
40	[positive]	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich	1.0467080631183214	['Hilfe', 'Teekocher', 'Freizeit']	3	3
41	[positive]	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Das Personal an der Rezeption war immer sehr hilfsbereit. Eine Badewanne wurde jeden Tag gereinigt. Die Zimmer wurden jeden Tag gereinigt. Die Zimmer wurden jeden Tag gereinigt. Die Zimmer wurden jeden Tag gereinigt. Die Zimmer wurden jeden Tag gereinigt. Die Zimmer wurden jeden Tag gereinigt. Die Zimmer wurden jeden Tag gereinigt. Die Zimmer wurden jeden Tag gereinigt. Die Zimmer wurden jeden Tag gereinigt. Die Zimmer wurden jeden Tag gereinigt. Die Zimmer wurden jeden Tag gereinigt. Die Zimmer wurden jeden Tag gereinigt. Die Zimmer wurden jeden Tag gereinigt	1.049597633014572	['Eindruck', 'Badewanne', 'Kaffee']	3	2
42	[negative]	 Wir waren in diesem Hotel. Sehr dreckig, das Essen war sehr schlecht. Es gab jeden Tag das selbe. Das Frühstück war ein Witz. Es gab nur eine Sorte Wurst und eine Sorte Käse. Das Abendessen war ein Witz. Es gab jeden Tag das selbe. Es gab jeden Tag Nudeln und jeden Tag Pommes. Es gab jeden Tag Nudeln und jeden Tag Pommes. Es gab jeden Tag Nudeln und jeden Tag Pommes. Es gab jeden Tag Nudeln und jeden Tag Pommes. Es gab jeden Tag Nudeln und jeden Tag Pommes. Es gab jeden Tag Nudeln und jeden Tag Pommes. Es gab jeden Tag Nudeln und jeden Tag Pommes. Es gab jeden	1.0453472613153152	['Haustier', 'Heizung', 'Freizeit']	3	3
43	[negative]	 Wir waren in diesem Hotel. Es war sehr dreckig. Die Zimmer sind sehr klein. Es gibt nur ein winziges Bett. Es ist sehr dreckig. Es gibt nur einen Fernseher. Es gibt nur einen winzigen Kühlschrank. Es gibt keine Klimaanlage. Es gibt nur einen Fernseher. Es gibt nur einen kleinen Kühlschrank. Es gibt nur einen kleinen Fernseher. Es gibt nur einen kleinen Kühlschrank. Es gibt nur einen kleinen Kühlschrank. Es gibt nur einen kleinen Kühlschrank. Es gibt nur einen kleinen Kühlschrank. Es gibt nur einen kleinen Kühlschrank. Es gibt nur einen kleinen Kühlschrank. Es gibt nur einen kleinen Kühlschrank. Es gibt nur einen kleinen Kühlschrank.	1.0546107041280794	['Lobby', 'Kissen', 'Zimmerservice']	3	3
44	[positive]	 Wir waren in diesem Hotel. Waren sehr zufrieden. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer wurden täglich gereinigt. Das Essen war sehr gut. Es gab jeden Tag etwas anderes. Es war für jeden etwas dabei. Es gab für jeden etwas. Wir waren sehr zufrieden. Die Animation war sehr gut. Es gab für jeden etwas. Der Pool war auch super. Es gab sogar einen Ruhepool. Es gab auch einen Kinderpool. Es gab auch einen Kinderpool. Es gab auch einen Kinderpool. Es gab auch einen Kinderpool. Es gab auch einen Kinderpool. Es gab auch einen Kinderpool. Es gab auch einen	1.0529953718139213	['Badewanne', 'Ruhe', 'Zimmerservice']	3	2
45	[positive]	 Wir waren in diesem Hotel. Die Zimmer sind sehr groß und sauber. Das Personal ist sehr freundlich und hilfsbereit. Das Essen ist sehr gut und abwechslungsreich. Das Personal an der Rezeption ist sehr freundlich und hilfsbereit. Die Zimmer wurden jeden Tag gereinigt und die Handtücher gewechselt. Die Zimmer wurden jeden Tag gewechselt. Das Personal an der Rezeption war immer freundlich und hilfsbereit. Die Zimmer wurden jeden Tag gereinigt und die Handtücher gewechselt. Die Zimmer wurden jeden Tag gereinigt und die Handtücher gewechselt. Die Atmosphäre im Hotel war sehr ruhig und angenehm. Die Zimmer wurden jeden Tag gereinigt und die Handtücher gewechselt. Die Zimmer wurden jeden Tag gereinigt und die Zimmer gewechselt. Die Zimmer	1.0506803342104258	['Atmosphäre', 'Wellness', 'WLAN']	3	2
46	[negative]	 Wir waren in diesem Hotel. Das Essen war sehr schlecht. Es gab jeden Tag das selbe. Das Frühstück war ungenießbar. Es gab nur eine Sorte Wurst und eine Sorte Käse. Das Abendessen war ungenießbar. Es gab jeden Tag das selbe. Sehr viele Kinder waren im Hotel. Das Essen war sehr schlecht. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen.	1.042795941527712	['Zimmerservice', 'Fenster', 'Kind']	3	2
47	[negative]	 Wir waren in diesem Hotel. Es gab ein Restaurant. Das Essen war sehr schlecht. Es gab jeden Tag das selbe. Es gab fast jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das selbe Essen. Es gab jeden Tag das	1.0507350820031687	['Aussicht', 'Restaurant', 'Wellness']	3	2
48	[positive]	 Wir waren in diesem Hotel. Die Zimmer sind sehr groß und sauber. Es gibt eine Klimaanlage und einen Fernseher. Die Zimmer sind sehr hellhörig.Das Frühstück ist sehr reichhaltig. Es gibt eine große Auswahl an verschiedenen Brotsorten, Müsli, Obst, Spiegelei, Rührei, Würstchen, Rührei, Würstchen, Spiegelei, Würstchen, Rührei, Würstchen, Rührei, Würstchen, Rührei, Würstchen, Rührei, Würstchen, Rührei, Würstchen, Rührei, Würstchen, Rührei, Würstchen, Rührei, Würstchen, Rührei, Würstchen, Rührei, Würstchen, Rührei, Würstchen, Rührei	1.0304893262905352	['Heizung', 'Frühstück', 'Klimaanlage']	3	1
49	[positive]	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt. Die Zimmer wurden täglich	1.0467080631183214	['Studio', 'Heizung', 'Hilfe']	3	3
