	sentiment	text	perplexity	keywords	num_keywords	num_keywords_not_used
39	[negative]	 Wir waren in diesem Hotel. Nie wieder! Das Hotel ist in einem schlechten Zustand. Das Personal ist unfreundlich und unmotiviert. Das Essen ist ungenießbar. Das Personal ist sehr unfreundlich und unmotiviert. Das Zimmer ist dreckig und dreckig. Die Badezimmer sind sehr veraltet und der Toilettendeckel ist nicht mehr zu schließen. Das Essen ist ungenießbar. Das Personal ist sehr unfreundlich und unmotiviert. Das Zimmer ist sehr klein und das Bad sehr klein. Das Essen ist ungenießbar. Das Personal ist sehr unfreundlich und unmotiviert. Das Zimmer ist sehr klein und das Bad sehr klein	1.0686564091857733	['Teekocher', 'Geräuschpegel', 'Toilette']	3	2
40	[positive]	 Wir waren in diesem Hotel. Die Zimmer sind sehr schön und sauber. Das Personal ist sehr freundlich und hilfsbereit. Das Essen ist sehr gut und abwechslungsreich. Das Personal ist sehr höflich und hilfsbereit. Man fühlt sich sehr wohl und fühlt sich sehr gut aufgehoben. Die Zimmer sind sehr sauber und das Personal ist sehr freundlich und hilfsbereit. Das Zimmer ist auch sehr groß und sehr sauber. Die Zimmer werden jeden Tag gereinigt und das Personal ist sehr hilfsbereit und hilfsbereit. Das Essen ist sehr gut und abwechslungsreich. Das Personal ist sehr freundlich und hilfsbereit. Das Zimmer ist auch sehr groß und sehr sauber. Das Personal ist sehr freundlich und hilfsbereit. Das Zimmer ist	1.0407716052892035	['Hilfe', 'Teekocher', 'Freizeit']	3	3
41	[positive]	 Wir waren in diesem Hotel. Die Zimmer sind sehr schön und groß. Das Bad ist sehr geräumig und die Badewanne ist auch sehr schön. Die Betten sind sehr beqüm und beqüm. Das Zimmer ist sehr sauber und das Personal ist sehr freundlich. Die Zimmer sind sehr groß und sehr geräumig. Das Zimmer wird jeden Tag gereinigt. Das Personal ist sehr freundlich und hilfsbereit. Das Essen ist auch sehr gut und abwechslungsreich. Das Personal ist sehr hilfsbereit und hat immer ein Lächeln auf den Lippen. Das Personal ist sehr nett und hilfsbereit. Die Zimmer sind sehr sauber und das Personal ist sehr freundlich. Der Strand ist auch sehr schön und das	1.0543188751560255	['Eindruck', 'Badewanne', 'Kaffee']	3	2
42	[negative]	 Wir waren in diesem Hotel. Das Essen war schlecht, es gab immer das gleiche. Es gab jeden Tag das selbe. Es gab kein warmes Essen. Es gab immer das selbe. Es gab kein griechisches Essen. Es gab nur eine Salatbar. Das Fleisch war sehr fettig. Es gab jeden Tag das selbe. Es gab kein Obst. Es gab jeden Tag das selbe. Es gab immer das selbe. Jeden Tag das gleiche. Es gab nur ein Salatbuffet. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag	1.0429634406933432	['Haustier', 'Heizung', 'Freizeit']	3	3
43	[negative]	 Wir waren in diesem Hotel. Das Essen war ungenießbar. Es gab jeden Tag das selbe. Es gab jeden Abend das gleiche. Das Fleisch war sehr fettig. Es gab jeden Tag das selbe. Das Essen war ungenießbar. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Das Fleisch war sehr fettig. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Das Essen war ungenießbar. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es	1.0450264733827732	['Lobby', 'Kissen', 'Zimmerservice']	3	3
44	[positive]	 Wir waren in diesem Hotel. Die Zimmer sind sehr groß und sauber. Die Betten sind sehr beqüm und beqüm. Die Betten sind sehr beqüm und der Kopfkissenbezug lässt sich in Ruhe legen. Das Bad verfügt über eine Badewanne und eine Dusche. Alles ist sehr sauber. Der Zimmerservice ist sehr freundlich und immer hilfsbereit. Wir hatten ein Zimmer mit Blick auf den Pool. Das Zimmer war sehr geräumig und sehr sauber. Das Zimmer selbst verfügt über einen Fernseher, einen Safe, einen kleinen Kühlschrank und einen Wasserkocher. Es gibt einen Safe auf dem Zimmer. Die Betten sind sehr beqüm und die Matratzen sehr be	1.0598665034714336	['Badewanne', 'Ruhe', 'Zimmerservice']	3	0
45	[positive]	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer wurden jeden Tag gereinigt und das Zimmer wurde jeden Tag mit frischen Handtüchern aufgefüllt. Das Essen war sehr gut und abwechslungsreich. Es gab jeden Tag das gleiche und es gab immer was zu essen. Das Personal war immer sehr freundlich und hilfsbereit. Die Zimmer wurden jeden Tag gereinigt und das Zimmer wurde jeden Tag mit frischen Handtüchern aufgefüllt. Das Essen war sehr gut und abwechslungsreich. Es gab jeden Tag das gleiche und es gab immer was zu essen. Das Personal war immer sehr freundlich und hilfsbereit. Die Zimmer wurden jeden Tag gereinigt und das Zimmer wurde jeden Tag	1.041111285849349	['Atmosphäre', 'Wellness', 'WLAN']	3	3
46	[negative]	 Wir waren in diesem Hotel. Das Essen war ungenießbar. Es gab immer das gleiche. Das Personal war sehr unfreundlich. Die Zimmerreinigung war auch sehr schlecht. Man wurde nicht einmal von der Putzfrau geweckt. Es gab das falsche Fenster, aber das war auch nicht das Problem. Das Zimmer war sehr dreckig. Die Handtücher wurden nicht gewechselt, die Bettwäsche wurde auch nicht gewechselt. Die Bettwäsche wurde auch nicht gewechselt. Das Personal war sehr unfreundlich. Es gab sehr viele Kinder. Es gab auch kein warmes Wasser. Das Essen war ungenießbar. Es gab jeden Tag das gleiche. Es gab auch kein warmes Wasser.	1.0518901040636697	['Zimmerservice', 'Fenster', 'Kind']	3	1
47	[negative]	 Wir waren in diesem Hotel. Das Essen war ungenießbar. Es gab jeden Tag das gleiche. Es gab jeden Tag das selbe. Es gab nur eine Sorte Wurst. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es gab jeden Tag das selbe. Es	1.0542096491103874	['Aussicht', 'Restaurant', 'Wellness']	3	3
48	[positive]	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Das Essen war sehr gut und abwechslungsreich. Die Zimmer wurden jeden Tag gesäubert und das Zimmer wurde immer ordentlich gereinigt. Das Personal war sehr nett und hilfsbereit. Die Zimmer hatten Klimaanlage, TV, Telefon, Safe, Telefon, Kühlschrank, Telefon usw. Das Frühstück war sehr gut und reichlich. Es gab ein großes Angebot an Brotsorten, Wurst, Käse, Marmelade, Obst, Müsli, Cornflakes, Cornflakes, Cornflakes, Cornflakes, Cornflakes, Cornflakes, Cornflakes, Cornflakes, Cornfla	1.048419284077423	['Heizung', 'Frühstück', 'Klimaanlage']	3	1
49	[positive]	 Wir waren in diesem Hotel. Die Zimmer sind groß und sehr sauber. Das Bad ist sehr groß und sehr schön. Wir hatten eine Badewanne mit Duschvorhang, was sehr angenehm war. Das Zimmer wurde jeden Tag gereinigt. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer wurden jeden Tag gereinigt und der Zimmerservice war immer sehr schnell. Das Essen war sehr gut und abwechslungsreich. Wir hatten Halbpension gebucht. Das Frühstück war sehr reichhaltig und lecker. Es gab eine reichhaltige Auswahl an Wurst, Käse, Cornflakes, Brot, Brötchen, Joghurts, Butter, Marmelade, Müsli, Cornflakes, Cornflakes, Cornfla	1.0466593737991652	['Studio', 'Heizung', 'Hilfe']	3	3
